Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,heat_sensitivity,-0.5159859162261725,-1.0473064044873284,0.304,0.8323446880542948,1.0,65/249,18.98%,GGC1;YAK1;SOD2;PMA1;CAJ1;SWI1;GSC2;PKC1;SNQ2;ARR1;NIP100;CLN2;ZAP1;KOG1;NEW1;ADH1;PDR1;CRS5;TKL1;EST3;SIR3;PDE2;FHL1;SSA3;SFL1;DAK1;RPB5;HTA2;SGS1;CYR1;VPS16;MET18;XRN1;ROM2;YPS1;HYR1;SSA1;GIS1;YDJ1;OXA1;NMA111;CRZ1;NCA3;SSZ1;PSR2;APJ1;GRX1;HSP78;CTT1;AGE1;MKK2;HHT2;RAD51;PDE1;PMR1;RAS1;MOT3;KAP123;OYE2;HTA1;GTT2;SSK2;EST2;MNN10;VAM7
prerank,replicative_lifespan,-0.5185216470093945,-1.0426086368477763,0.397,0.8467592933044086,1.0,36/147,18.40%,YAK1;SOD2;PMA1;GCN2;IFH1;SUM1;PKC1;TSA1;OSH6;VAC8;NUP100;SMC3;SIR3;PDE2;FHL1;BUB2;HHF2;KSP1;HAP4;SGS1;CYR1;CLB2;GIS1;REB1;CIK1;ERV25;CTT1;PIF1;HHT2;FZO1;ATG11;LOS1;INP1;RAS1;PHO8;URH1
prerank,nuclear_position,-0.5138447403083354,-1.041909427954631,0.336,0.8395533821132233,1.0,60/275,19.32%,HIR2;TUB2;TOP3;GIP1;SWI1;SUA7;GTS1;BAS1;THO2;SHQ1;DSS1;ADH4;NUP145;SUM1;MEP1;NIP100;GBP2;ZAP1;SMC3;SIR3;RPB10;PMS1;SCP160;BUB2;MOD5;CIN8;HHF2;HTA2;SGS1;RPL26A;MSH2;GCD14;XRN1;RIF2;RTS1;IST3;PEX5;OXA1;REB1;STE4;PHO2;CDC33;VTS1;DCC1;PIF1;AEP2;HHT2;LEU3;RAD51;PML1;LOS1;ASE1;PRP24;OYE2;HTA1;EST2;RPS17A;RUD3;PUS7;NMD3
prerank,cellular_morphology,-0.5274011879287578,-1.0406345533961376,0.45138178096212894,0.835985766005397,1.0,20/53,20.60%,NAM8;TDH1;NDT80;WHI5;ADH1;FBA1;HTA2;CYR1;SSA1;RAD61;RAD5;GUP1;HHT2;FZO1;AIM7;RAS1;HTA1;FAS2;ATG8;RIM101
prerank,fermentative_growth,-0.5121681773293351,-1.0406197633893368,0.342,0.8259734529543699,1.0,62/245,21.02%,SPR1;SOD2;PMA1;OM45;SWI1;NOT5;GTS1;IRA1;MDH1;TOM40;SKN1;TDH1;CYT1;MAF1;UTR1;ADH1;PDR1;SSA3;EFT2;USV1;FBA1;EFT1;ICL2;COX6;MSS51;CDC25;HAP4;DBF2;CYR1;MSH2;RSF1;XPT1;PET111;TPS3;TPO4;CRZ1;NCA3;RPS22A;GRX1;YME1;AMD1;CTT1;CYB2;APN1;TOM70;REF2;PYC2;HXT14;SNF3;RAS1;PCK1;MNN10;CIT2;HMG1;TPS2;CDC21;HPT1;YEF1;ZWF1;PDA1;HSP12;TIF2
prerank,mating_efficiency,-0.513540055872523,-1.0341351570910422,0.403,0.8483459310112985,1.0,35/186,16.09%,RAD54;PMA1;SWI1;DAS2;RAD55;SPE1;YGL138C;CNM67;SUM1;STE23;AGA2;PAN2;KEX2;NIP100;SIR3;PMS1;CIN8;HHF2;CLB2;YPS1;YDJ1;PRP46;STE4;RAD61;RPB2;RRI1;PPQ1;CDC33;DAN1;ARP3;CTT1;MFA2;ASG7;HHT2;RAD51
prerank,killer_toxin_resistance,-0.5156369308241481,-1.0323163797969348,0.43762575452716296,0.8479308920317769,1.0,21/93,17.21%,HAT1;PMA1;THO2;SKN1;MNN1;KEX2;ADH1;ELP2;SAP185;SGS1;VPS54;ELP3;LRE1;RPS14A;RPB2;RRD1;DPH1;RPL28;KTR4;TUM1;PMR1
prerank,UV_resistance,-0.5145272701019303,-1.032224044759949,0.426,0.8385329777309569,1.0,28/124,18.58%,RNR2;RAD54;PMA1;RAD55;RAD26;PSO2;ADH1;PDR1;PMS1;RAD2;HTA2;PMT2;SGS1;CYR1;MSH2;RAD23;SIZ1;RAD61;SLX1;RAD5;APN1;HHT2;RAD51;CAT2;HUL4;PCK1;HTA1;VPS34
prerank,growth_in_exponential_phase,-0.5072328064312257,-1.029390914177652,0.41,0.8429758353165219,1.0,52/233,19.03%,YAK1;SOD2;PMA1;GTS1;RPS15;SNO3;SNQ2;TSA1;PSO2;TDH1;FAA4;QDR2;ADH1;PDR1;ADO1;SIR3;PDE2;SSA3;RAD2;FBA1;YEF3;HHF2;CDC25;HAP4;CYR1;MSH2;URA8;SAM1;SSA2;SSA1;GIS1;CAT5;SSZ1;VAM3;PPQ1;CDC33;GRX1;CTT1;DCS1;APN1;HHT2;RAD51;PYC2;PDE1;SNF3;ALG9;RAS1;GAC1;PCK1;VPS34;VAM7;SOK2
prerank,adhesion,-0.5858259256675327,-1.0292531386419315,0.483451536643026,0.8340508812803552,1.0,4/16,11.12%,SAR1;AGA2;YIF1;HYR1
prerank,budding_pattern,-0.5101997625339171,-1.0203514440202166,0.48694779116465864,0.8673792094551076,1.0,11/80,10.91%,CLB1;BUD4;NDT80;CLB3;SIR3;BUB2;CDC25;DBF2;CYR1;CLB2;CDC15
prerank,mitochondrial_morphology,-0.5102227360935505,-1.0200896524688337,0.5010121457489879,0.8590322462036254,1.0,17/79,16.92%,SOD2;OM45;PKH1;TOM40;YAH1;NDT80;TAM41;HYR1;SSA1;YDJ1;RCF1;GUP1;YME1;MAS2;TOM70;FZO1;ATG11
prerank,utilization_of_nitrogen_source,-0.5076882770707934,-1.0183371293494587,0.4747983870967742,0.8574689273663424,1.0,5/65,6.19%,NOT5;MDH1;ADE16;MEP1;ASP1
prerank,RNA_localization,-0.5033727943850693,-1.0171673095768492,0.442,0.8534900748324223,1.0,55/287,15.78%,NUP60;TUB2;PMA1;GCN2;SUA7;SPP381;LOC1;TFC3;PRP43;RNA1;TGL4;CCT3;NDT80;STP22;MAF1;YIF1;PSY2;MTR4;WHI5;ZAP1;BUD21;KAP95;RPL29;RRP6;SCP160;YEF3;HHF2;NRD1;HTA2;ESP1;XRN1;CLB2;EDC3;YDJ1;PEX11;PHO3;OXA1;CRZ1;SIZ1;LRO1;RRD1;ABP140;RPA49;VPH1;CDC33;RPC53;RRD2;SRL1;CTT1;MFA2;PIF1;DCS1;GYP6;TOM70;HHT2
prerank,temperature_sensitive_growth,-0.5068146981324465,-1.015557835770045,0.4724724724724725,0.8515609525244127,1.0,19/99,13.07%,TUB2;PMA1;RNA1;PKC1;SEC15;KEX2;SLY1;SSA3;MYO2;HHF2;CYR1;XRN1;CLB2;ROM2;SSA1;YDJ1;STE4;SEC1;CDC33
prerank,pheromone-induced_cell_cycle_arrest,-0.5132084045532067,-1.014507872526668,0.5025176233635448,0.8470959328273847,1.0,11/72,11.81%,PTP3;LDB19;FAR11;WHI5;CLN2;SIR3;PCL1;HTA2;FAR7;RTS1;STE4
prerank,cell_cycle_progression_in_telophase,-0.5885942158673835,-1.013773018746161,0.5266272189349113,0.8413873047143356,1.0,4/15,10.91%,SIR3;DBF2;ESP1;CDC15
prerank,bipolar_budding_pattern,-0.5181373895138239,-1.013478527372564,0.5036194415718718,0.8339568702430415,1.0,9/48,16.54%,BUD4;TWF1;PCL1;CDC25;CLB2;IST3;DSE1;PML1;BUD6
prerank,actin_cytoskeleton_morphology,-0.5009338722739526,-1.010708021296283,0.4984984984984985,0.8374669128531079,1.0,39/149,22.95%,TUB2;PMA1;GCN2;ATG14;CLA4;PKC1;FPK1;TOM40;CLN2;KAP95;MYO2;VRP1;CYR1;ESP1;CLB2;OXA1;ABP140;AVL9;BZZ1;CTT1;GIC2;FZO1;BUD6;ATG11;AIM7;RAS1;HOF1;KAP123;OYE2;RIM101;GIC1;TUB1;MDM30;SEC5;CRN1;MDM20;ORM1;SWI6;KIN82
prerank,petite-negative,0.3766417401870029,1.0078678695203531,0.38202247191011235,0.6552187260168841,0.967,11/24,16.92%,ATP16;PDR3;PGS1;TIM54;ATP15;PTP2;HMI1;ICY1;PTP1;TAP42;CCT6
prerank,mating_response,-0.5063754990718075,-1.004844236136826,0.5145436308926781,0.8533654297105098,1.0,17/80,16.09%,PTP3;GSC2;CLA4;SUM1;PKC1;AGA2;KEX2;CLN2;SIR3;HHF2;CDC25;CYR1;STE4;CRZ1;ASG7;MKK2;RAD51
prerank,nuclear_import,-0.5021113901507351,-1.0047326108336871,0.5221774193548387,0.8451567184883358,1.0,19/84,20.35%,RNR2;UTP8;MAF1;NUP100;WHI5;KAP95;RRP6;CLB2;YDJ1;PEX5;OXA1;CRZ1;KAP120;NOG2;LOS1;KAP123;NUP159;NMD3;BMH1
prerank,nuclear_morphology,-0.5075915303723152,-1.0027481802704703,0.5293522267206477,0.8448556826120529,1.0,10/61,12.21%,BIK1;SUA7;PRP43;NAM8;STU2;MTR4;WHI5;CLB2;CDC15;RAD61
prerank,RNA_accumulation,-0.4929962929294115,-0.9944030338029582,0.551,0.8703919367926791,1.0,43/209,17.03%,DOM34;VMA1;NUP60;RAD54;GCN2;SUA7;PRP43;SPE1;RNA1;HBS1;STP22;MTR4;ZAP1;QDR2;ADH1;PDR1;RRP6;YEF3;BUB2;SGS1;RPL26A;XRN1;CLB2;EDC3;RTS1;IST3;YDJ1;CAT5;SIZ1;LRO1;PET309;CDC33;ECM16;YOX1;CTT1;PIF1;HHT2;SUV3;RAD51;NOG2;PML1;DBP2;LOS1
prerank,vacuolar_morphology,-0.49596914711892054,-0.9921821455757401,0.5632530120481928,0.8708032244040756,1.0,16/94,12.98%,VMA1;PMA1;VPS41;STP22;KEX2;VAC8;MYO2;VPS35;VPS16;PEP1;YPS1;SEC1;CRZ1;PMC1;VPH1;VAM3
prerank,respiratory_growth,-0.4932889526457772,-0.9919027138921196,0.5525525525525525,0.8635150721578015,1.0,34/128,21.27%,SSQ1;VMA1;SER3;PIC2;TOM40;GUT1;MAF1;SOP4;COX6;FET3;MSS51;CDC25;CYR1;RSC2;GSF2;ELP3;PET111;OCT1;COX10;RCF1;HEM15;PIF1;HHT2;CAT2;ATG11;RAS1;RSC1;CIT2;YCK1;COX23;DEF1;ERG12;ISA1;IRE1
prerank,cell_death,-0.5231165695186353,-0.9904116300929106,0.5646186440677966,0.8607485695537688,1.0,5/34,9.55%,VPS41;PKC1;SSA3;HHF2;SRB7
prerank,toxin_resistance,-0.5001187097987807,-0.9903945552848918,0.5475475475475475,0.8525793286024194,1.0,23/91,19.43%,SOD2;SAM3;THO2;NDT80;PDR1;EFT2;EFT1;ELP2;SAP185;SGS1;GRE2;CDC15;ELP3;TPO4;RRD1;DPH1;PHO2;VPS8;HHT2;TUM1;YGL235W;VAM7;DPH6
prerank,prion_loss,-0.5050729236411525,-0.9903060917968322,0.54323499491353,0.8448639243645768,1.0,18/59,20.57%,DEG1;SWI1;GCN2;CLA4;ELP2;HAP4;SSA1;YDJ1;ELP3;SSZ1;APJ1;FZO1;UBP6;MOT3;EST2;SIW14;BMH1;CUR1
prerank,pseudohyphal_growth,-0.4981758701644303,-0.9895857779304383,0.549748743718593,0.8395751455544677,1.0,21/82,21.78%,CLB1;BUD4;GCN2;MEP1;PDE2;SFL1;BUB2;CYR1;XRN1;CLB2;HYR1;STE4;CDC33;MKK2;BUD6;RAS1;SOK2;RSR1;RIM101;IME1;GAS1
prerank,cell_wall_morphology,-0.48830936975661393,-0.9884503346869615,0.565,0.8362778982976065,1.0,46/176,22.93%,YAK1;LDS2;PMA1;PKH1;GSC2;SUM1;PKC1;SKN1;MNN1;AGA2;SEC15;SPO71;PAM1;PDR1;FLO10;KDX1;FKS3;DBF2;PMT2;CAR1;CLB2;YPS1;CRZ1;DAN1;GUP1;OSW2;MLP2;RAS1;HOF1;MOT3;SRO77;BOI2;FAS2;ATG8;BMH1;RIM101;RPE1;SEC5;IME1;GAS1;CIT1;PRM5;TOP1;ASC1;SWI6;HCM1
prerank,intracellular_transport,-0.48962278523402086,-0.985204996576937,0.5665665665665666,0.8407737226819068,1.0,20/101,16.92%,TUB2;PMA1;GCN2;PKC1;TOM40;STU2;YIF1;PDR1;MYO2;VPS35;VPS16;PEP1;PEX11;PEX5;CRZ1;TOM70;VPS8;FZO1;SNF3;ATG11
prerank,endomembrane_system_morphology,-0.6245458943281667,-0.9821408639196152,0.5629522431259045,0.8443033489656279,1.0,4/7,26.49%,VPH1;VPS34;ATG8;UBI4
prerank,spore_germination,-0.48501243146127015,-0.9719482265634591,0.606,0.8734379487403718,1.0,18/132,11.45%,VMA1;VPS9;YAK1;PKH1;BAS1;IRA1;CLA4;RNA1;FPK1;SPO71;HHF2;RPB5;HTA2;SLI15;CLB2;RTS1;YDJ1;PEX5
prerank,anaerobic_growth,-0.48046419992827566,-0.9715484399030079,0.594,0.8669867080928044,1.0,28/159,17.95%,ERG3;SOD2;THI12;BAS1;CLA4;TSA1;TOM40;YAH1;ZAP1;PDR1;TKL1;OSM1;HAP4;PRR2;HYR1;ARI1;RRD1;FAS1;FUM1;DAN1;RRD2;CTT1;PIF1;APN1;RAD51;SNF3;MDJ2;RAS1
prerank,freeze-thaw_resistance,-0.5607577917097977,-0.9689353869720978,0.5738705738705738,0.8682051410537537,1.0,4/14,19.63%,PDE2;ROM2;CTT1;AQY2
prerank,mutation_frequency,-0.4821218926267906,-0.9631820574811712,0.6282828282828283,0.8796955159528044,1.0,18/86,16.09%,SOD2;NIP100;PDE2;RAD2;SMC6;CIN8;DOA4;RPB5;SGS1;MSH2;LSC2;SSA1;YME1;SRS2;CTT1;APN1;HHT2;RAD51
prerank,silencing,-0.4902435517056997,-0.9577865281152723,0.630879345603272,0.889906975034011,1.0,17/53,22.90%,RIM8;WHI5;SIR3;HHF2;HTA2;XRN1;HOS3;SWC4;HHT2;RAD51;LOS1;SET2;HTA1;ATG8;BMH1;YTA7;SWI6
prerank,peroxisomal_transport,-0.46990897835664147,-0.951762938694774,0.663,0.9025611977994532,1.0,36/135,21.72%,CAJ1;YCT1;SAR1;SPO14;PEX10;NAM8;TGL4;TSA1;YMC2;FAA4;CYT1;VAC8;MYO2;YLL054C;PEX11;PEX5;PEX14;TOM70;POT1;CAT2;SNF3;ATG11;FRE6;PEX29;INP1;PCK1;VPS34;FAS2;DAL7;CIT2;AQY2;ATG8;ZWF1;PEX28;ACS2;POX1
prerank,stress_resistance,-0.466437037472269,-0.940164726952155,0.729,0.9298056063875824,1.0,45/178,21.09%,ERG3;YAK1;SOD2;PMA1;PKH1;GCN2;GSC2;PKC1;SNQ2;FPK1;RIM8;ITT1;YAH1;SEC15;ZAP1;PDR1;HHF2;KSP1;FKS3;CYR1;WAR1;YDJ1;ELP3;CAT5;CRZ1;RAD5;ERV25;YOX1;CTT1;RAV2;HHT2;FZO1;LEU3;SNF3;RAS1;ARC18;SSK2;VAM7;MET10;TPS2;ATG8;BMH1;RIM101;HSP12;RPE1
prerank,entry_into_G0_(stationary_phase),-0.5227406950728082,-0.9341484983685514,0.619750283768445,0.939223418834206,1.0,6/19,21.69%,BUB2;CDC25;CYR1;SNF3;RAS1;IME1
prerank,nucleophagy,0.42977405617058284,0.9340342873071212,0.514018691588785,0.711106238351058,0.984,1/11,0.20%,DPP1
prerank,mitochondrial_transport,-0.4641148319932478,-0.9262721524163036,0.6965725806451613,0.9529211544896665,1.0,14/78,16.92%,SSQ1;SDH1;PIC2;TOM40;MYO2;MSS51;YDJ1;PET309;RCF1;YME1;TOM70;FZO1;SNF3;ATG11
prerank,RNA_modification,-0.46313486792333464,-0.9257310280798885,0.714859437751004,0.9465602823840865,1.0,15/89,19.27%,DEG1;RRP6;EFT2;EFT1;ELP2;HTA2;GCD14;ELP3;GUS1;ABP140;HHT2;LOS1;SET2;HTA1;PUS7
prerank,peroxisomal_morphology,-0.459051449336161,-0.9242386110846373,0.7024048096192385,0.942864383741887,1.0,22/107,19.81%,SWI1;SAR1;SPO14;PEX10;TGL4;VAC8;MYO2;PSD2;PEX11;PEX5;PCA1;PEX14;CTT1;POT1;PSD1;SNF3;ATG11;PEX29;INP1;GTT2;CIT2;ATG8
prerank,oxidative_stress_resistance,-0.45593003243531577,-0.918817983254332,0.782,0.9490020295150682,1.0,32/183,15.98%,SOD2;PMA1;PKH1;SUM1;PKC1;MDH1;SKN1;SSK1;YAH1;ZAP1;PDR1;SSA3;EFT2;EFT1;KSP1;CYR1;WAR1;GRE2;CLB2;EDC3;HYR1;YDJ1;CAT5;SUB1;GRX1;YSA1;CTT1;RAV2;VPS8;HHT2;FZO1;LEU3
prerank,osmotic_stress_resistance,-0.4578714199004975,-0.9164865823741672,0.747,0.947356101865611,1.0,25/116,20.87%,PMA1;GSC2;CLA4;PKC1;SSK1;TDH1;UTR1;ASK10;PTK2;DOA4;GRE2;YPS1;HYR1;YDJ1;CRZ1;YSA1;CTT1;RAV2;CAT2;SSK2;VAM7;TPS2;RIM101;ZWF1;HSP12
prerank,transposable_element_transposition,-0.472383314013081,-0.9119835361451107,0.6773858921161826,0.9507565469151603,1.0,9/42,15.35%,PSO2;ADH1;TTI1;CAR1;CYR1;SSA2;SSA1;SEC1;ARG3
prerank,cell_cycle_progression_through_the_G1/S_phase_transition,-0.4705188776547225,-0.9059776076549901,0.7048832271762208,0.9573826524984373,1.0,11/38,22.93%,PKC1;WHI5;HTA2;CYR1;TOS4;SOG2;YOX1;HTA1;IRE1;SWI6;HCM1
prerank,small_molecule_transport,-0.45197852877861977,-0.9053395121357686,0.7515090543259557,0.9512892703501962,1.0,23/98,21.20%,PKC1;THI72;STU2;STP22;MEP1;CLN2;ZAP1;QDR2;PDR1;FRE4;CYR1;TIR4;YDJ1;CRZ1;AVL9;THI7;ERG13;STL1;NUP159;RSB1;HSP12;TIF2;YHK8
prerank,axial_budding_pattern,-0.47088404284193097,-0.9022144698116673,0.6862326574172892,0.9511233146082867,1.0,6/37,16.54%,BUD4;CDC25;VRP1;IST3;PML1;BUD6
prerank,hydrostatic_pressure_resistance,0.47174102259568906,0.8983488718165802,0.5914396887159533,0.6855333844973139,0.987,1/8,3.54%,STF2
prerank,pheromone_production,-0.4474789611497349,-0.8902170842022471,0.779559118236473,0.9706909884362246,1.0,13/89,12.15%,PKC1;STE23;AGA2;KEX2;ARO9;ADH1;SIR3;CYR1;ISW2;YPS1;PRP46;STE4;CRZ1
prerank,protein_transport,-0.4456638863485636,-0.8848275895328875,0.7575757575757576,0.9744713635481341,1.0,14/71,16.92%,TUB2;PMA1;OSH6;FTR1;STU2;FET3;HHF2;PEX5;RCF1;TOM70;VPS8;HHT2;SNF3;ATG11
prerank,pexophagy,-0.4489128109997792,-0.8801750855870636,0.7397540983606558,0.976482983134452,1.0,11/44,19.81%,PEX10;ATG29;VAC8;VPS54;PEX5;IRS4;SNF3;ATG11;ATG26;VPS34;ATG8
prerank,cell_cycle_passage_through_START,-0.4579903331825851,-0.8800847803919308,0.711864406779661,0.969203215329935,1.0,4/35,10.65%,CLB1;WHI5;CLB3;CLB2
prerank,mitochondrial_distribution,-0.43392692868178445,-0.8761228001813121,0.8268268268268268,0.9696824850334429,1.0,25/140,15.91%,VMA1;TUB2;SOD2;SDH1;TSA1;TOM40;YPT32;YAH1;VAC8;MYO2;MOD5;HYR1;RAD23;PEX11;OXA1;GUS1;FUM1;PMC1;VAM3;GRX1;GUP1;YME1;PIF1;TOM70;FZO1
prerank,shmoo_formation,-0.4454780171454923,-0.8686498318919946,0.7786885245901639,0.9762529093627919,1.0,8/55,15.22%,BIK1;NEO1;YMR295C;FPK1;SIR3;CHS1;MFA2;KEL1
prerank,budding,-0.4326135629632603,-0.8633509937185673,0.8273092369477911,0.9781022819132268,1.0,14/84,10.65%,PKC1;STU2;WHI5;SMC3;SIR3;DPB11;MYO2;CIN8;HHF2;HTA2;SLI15;SGS1;ESP1;CLB2
prerank,auxotrophy,-0.42950999366017845,-0.8533976380163891,0.8173562058526741,0.9875500974372173,1.0,24/76,28.44%,BAS1;RAD26;ADE16;ADH1;TKL1;MET30;HHT2;ARO7;LEU3;PSD1;CIT2;ZWF1;BIO4;THR4;TAT2;TRX2;OPI1;UBI4;PHO84;AFT2;ASN1;CYC1;INO1;SHM2
prerank,fermentative_metabolism,-0.42632224787067474,-0.8533145747977944,0.8375125376128385,0.9804346932728307,1.0,19/96,20.87%,SOD2;PMA1;GTS1;TOM40;ADH1;HAP4;CYR1;AAD6;NCA3;AMD1;CTT1;CYB2;APN1;TOM70;SNF3;PCK1;CDC21;PDA1;HSP12
prerank,petite,-0.4217627213821375,-0.852091728070918,0.916,0.9751478063944902,1.0,31/196,16.09%,RNR2;AEP3;PMA1;COX12;MGM101;RPA135;SNQ2;PSO2;CYT1;ADH1;PDR1;RAD2;DOA4;HAP4;MSH2;SAM1;OXA1;PET111;CAT5;RAD61;HSP78;YME1;CTT1;UBP9;FRM2;PIF1;CYB2;TOM70;FZO1;SUV3;RAD51
prerank,septum_formation,-0.41999309766816373,-0.8458414452967267,0.903,0.9778436240570012,1.0,33/140,21.78%,BUD4;TUB2;CLA4;PKC1;SEC15;PCL1;MYO2;HRD3;DBF2;VRP1;MLF3;CLB2;RSF1;ROM2;CDC15;CHS1;ABP140;YME1;SRL1;UBX2;GIC2;DSE1;BUD6;RAS1;HOF1;MNN10;TPS2;RSR1;RIM101;GIC1;HSP12;SEC5;GAS1
prerank,ribophagy,0.37710264529494814,0.845659617622885,0.6722222222222223,0.6965975952929138,0.989,3/14,13.65%,UBP3;RPL25;NUC1
prerank,oxidative_phosphorylation,-0.4151955913372807,-0.844358523126064,0.8848848848848849,0.9728014330823093,1.0,18/130,12.60%,YCT1;PKH1;GCN2;SDH1;PKC1;FPK1;TSA1;SSK1;COX6;MSS51;HAP4;ROM2;PEX11;ELP3;PET111;CAT5;RCF1;ABP140
prerank,sterile,-0.5709201105384936,-0.8438024896143089,0.744927536231884,0.9665690543599872,1.0,1/5,15.28%,MAS2
prerank,colony_shape,-0.49925814204066743,-0.8395151540916892,0.7374233128834355,0.965663453181241,1.0,3/11,20.24%,CLB2;RTS1;RSR1
prerank,X_ray_resistance,-0.5304842918613086,-0.8349275665056075,0.7593360995850622,0.9651481340889401,1.0,3/7,30.14%,ARR3;SUP35;SLI1
prerank,nuclear_transport,-0.41377575228918234,-0.8219284126840075,0.8662613981762918,0.9751299184324885,1.0,16/70,19.81%,NUP60;GCN2;LOC1;NUP100;KAP95;MYO2;HHF2;CRZ1;HHT2;RAD51;NOG2;ATG11;LOS1;NUP159;NMD3;ATG8
prerank,colony_appearance,-0.4766795320766626,-0.795760335699297,0.7734877734877735,0.9976513953744899,1.0,4/10,20.89%,PMS1;MSH2;RAD51;RTT106
prerank,mitophagy,-0.39932522515981084,-0.7921477652835455,0.9026104417670683,0.9939889414780788,1.0,16/84,18.24%,SOD2;YAH1;CYT1;COX6;XRN1;CLB2;OXA1;OCT1;COX10;FUM1;YME1;TOM70;FZO1;SUV3;ATG11;PRD1
prerank,autophagy,-0.39115768011367613,-0.7860400947533345,0.933933933933934,0.9933481281426588,1.0,22/107,20.35%,VPS9;GCN2;ATG29;FAR11;PKC1;TDH1;GGA1;SSA3;VPS35;XRN1;FAR7;YDJ1;VPH1;ATG16;HHT2;LEU3;ATG11;PHO8;VPS34;FAS2;ATG8;BMH1
prerank,nutrient_uptake,-0.38389094624745973,-0.7753506441087255,0.963,0.9958833995045971,1.0,31/153,20.82%,AVT1;PMA1;PKC1;ENT5;SUL2;THI72;FTR1;MEP1;ZAP1;FBA1;FET3;HAP4;PRR2;CLB2;PEP1;RTS1;PHO90;GCN3;FRE7;THI7;SNF3;TSC11;VPS34;TPS2;ATG8;YCK1;PUB1;SDS3;RSR1;RIM101;ZWF1
prerank,mating_projection_morphology,-0.3881830034315556,-0.7708602938752543,0.9022177419354839,0.9929980353556483,1.0,10/71,16.54%,BUD4;TUB2;MYO2;DBF2;ISW2;STE4;ASG7;GIC2;MKK2;BUD6
prerank,endoplasmic_reticulum_morphology,-0.3771804432057721,-0.7644528868136697,0.981,0.9917238207036752,1.0,19/185,11.63%,DEG1;DOM34;PMA1;SAR1;PEX10;OST5;TOM40;RTN1;NDT80;YIF1;TAM41;MYO2;CDC25;PMT2;CYR1;MCP1;YDJ1;PEX11;REB1
prerank,redox_state,-0.3847252671355079,-0.7540940929432051,0.8965163934426229,0.992577857851969,1.0,4/56,6.81%,SER3;TSA1;TDH1;ADH1
prerank,invasive_growth,-0.3703937921120983,-0.729345316685239,0.9393939393939394,1.0,1.0,15/75,21.69%,TUB2;PKC1;RPL29;PMT2;CYR1;STE4;HHT2;SNF3;RAS1;VPS34;STE14;TPS2;ATG8;RIM101;IME1
prerank,cell_cycle_progression_through_the_G2/M_phase_transition,-0.38013267597676587,-0.7250235507372713,0.8885316184351554,0.9981905899063945,1.0,4/34,10.24%,CLA4;BUB2;CYR1;ESP1
prerank,alkaline_pH_resistance,-0.369351061383162,-0.7167878381036826,0.9268041237113402,0.9962344462732697,1.0,10/50,18.71%,PKH1;PKC1;TOM40;QDR2;DOA4;CRZ1;TOM70;PHO8;VPS34;TOP2
prerank,lipid_particle_morphology,-0.3574946915710716,-0.7026185339994001,0.9410569105691057,0.9969983320352847,1.0,7/64,13.94%,LDS2;TGL4;FAA4;MAF1;ENV9;SEC1;YJU3
prerank,peroxisomal_distribution,-0.37054259636953635,-0.7009332476686395,0.8981581798483207,0.9914307436659877,1.0,11/31,21.72%,MYO2;PEX11;PEX5;CTT1;PEX29;INP1;CIT2;ATG8;PEX28;ACS2;POX1
prerank,acquired_thermotolerance,-0.3847563253699519,-0.6831713916104009,0.8871915393654524,0.992928377281431,1.0,2/16,14.79%,CYR1;CTT1
prerank,protein_activity,-0.3343329206803386,-0.669143868537267,0.9595959595959596,0.9923328935914391,1.0,17/78,21.67%,RTT107;NDT80;SIS2;DPB11;HHF2;HTA2;CRZ1;RCF1;PMC1;HHT2;VHS3;PMR1;HTA1;ATG8;BRF1;RIM101;SLX4
prerank,metabolism_and_growth,-0.32662378304339856,-0.6564657185915623,0.9839357429718876,0.9904191778411897,1.0,12/86,15.98%,SER3;YMC2;FTR1;WHI5;RRP6;FET3;YDJ1;RCF1;VPH1;PSA1;HHT2;LEU3
prerank,desiccation_resistance,-0.4198411065813696,-0.6554866990731876,0.9048316251830161,0.9844586077404486,1.0,1/7,14.79%,CTT1
prerank,acid_pH_resistance,-0.32699625178417707,-0.6544847345024888,0.9859719438877755,0.978653206235982,1.0,17/103,20.87%,DOM34;SOD2;FPK1;PDR1;RAD23;YDJ1;ELP3;APN1;RAV2;HHT2;SAH1;FZO1;AAT1;MET10;ATG8;DEF1;HSP12
prerank,protein_secretion,-0.327154166814702,-0.6380903400140406,0.95496417604913,0.9778960366701023,1.0,8/56,15.78%,SLH1;NDT80;SMC3;VPS35;RAD61;RCF1;CDC33;HHT2
prerank,resistance_to_enzymatic_treatment,-0.3299633217073114,-0.5592958874929955,0.968671679197995,0.9900111531909157,1.0,2/12,19.72%,TOP2;TPS2
